Invoice Date,Quarter,Financial Year,Department,Generic Name,Strength In MG,Final Country,Pharmacopoeia,Total Qty,Wastage,API Requirement in KG,Market
3-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Private
3-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Private
3-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
3-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
3-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
4-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
4-Jul-24,2,2024,GBU,MEROPENEM,2000,INDIA,IP,50,1.41,0.141,Private
4-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
4-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
5-Jul-24,2,2024,IMD,MEROPENEM,500,INDIA,IP,50,1.41,0.03525,Private
5-Jul-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,50,1.41,0.0705,Private
5-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
5-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
5-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Private
6-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Private
6-Jul-24,2,2024,GBU,MEROPENEM,2000,INDIA,IP,50,1.41,0.141,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
6-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
6-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
8-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
8-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
8-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
8-Jul-24,2,2024,GCC,MEROPENEM,2000,INDIA,IP,100,1.41,0.282,Private
9-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
9-Jul-24,2,2024,GBU,MEROPENEM,2000,INDIA,IP,50,1.41,0.141,Private
9-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
10-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
10-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
10-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
10-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
11-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
11-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
11-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
11-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
11-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
12-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,31,1.41,0.04371,Private
12-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,49,1.41,0.06909,Private
12-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
12-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
12-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
12-Jul-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,2000,1.41,2.82,Private
12-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
13-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
13-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,MEXICO,USP,24900,1.41,17.5545,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,MEXICO,USP,25100,1.41,17.6955,Tender
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,1000,MEXICO,USP,46700,1.41,65.847,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,1000,MEXICO,USP,23300,1.41,32.853,Private
13-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
13-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,1152,1.41,0.81216,Private
13-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,15600,1.41,21.996,Tender
13-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,4800,1.41,6.768,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,5760,1.41,4.0608,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,36070,1.41,25.42935,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,36010,1.41,25.38705,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,36000,1.41,25.38,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,35720,1.41,25.1826,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,35940,1.41,25.3377,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,500,PERU,USP,14500,1.41,10.2225,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,1000,PERU,USP,16790,1.41,23.6739,Private
13-Jul-24,2,2024,I.B. (VRL-LATAM),MEROPENEM,1000,PERU,USP,27290,1.41,38.4789,Private
15-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
15-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
15-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
15-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
16-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
16-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
16-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
16-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
16-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,720,1.41,0.1269,Private
16-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
17-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
17-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,2016,1.41,1.42128,Tender
17-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1200,1.41,1.692,Private
17-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,2016,1.41,1.42128,Private
17-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1360,1.41,1.9176,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,3040,1.41,4.2864,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
18-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1200,1.41,1.692,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
18-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,1152,1.41,0.81216,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Private
19-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,360,1.41,0.2538,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,40,1.41,0.0564,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
19-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Private
19-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
19-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Private
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
20-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,288,1.41,0.05076,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Private
20-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,432,1.41,0.30456,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
22-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,500,SAUDI ARABIA,EP,10000,1.41,7.05,Private
22-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,24350,1.41,34.3335,Tender
22-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,49900,1.41,70.359,Private
22-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,25750,1.41,36.3075,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
22-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,QATAR,EP,1500,1.41,2.115,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
22-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
23-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
23-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
23-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
23-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
23-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
24-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
24-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,29,1.41,0.04089,Tender
24-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,51,1.41,0.07191,Tender
24-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
24-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,3040,1.41,4.2864,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
25-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
26-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
26-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
26-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
